"sid","did","day","daysproff","daysdwoff","rateproff","ratedwoff","dayspr","daysdw","ratepr","ratedw","season1","season2","dwactive","practive","upid","ubid","orshock","or_orshock","apshock1","ap_apshock1","apshock2","ap_apshock2","day2","day3","shock_day","shock_day2","shock_day3","dayofmonth","dayofmonth2","dayofmonth3","holiday","anypr","anydw"
24,11,97,10.2142857142857,3.65034965034965,982.142896428572,200.769230769231,1,1,50,50,0.5,0.5,1,1,"24.11.2.1","24.11.2",0,0,1,0,0,0,9409,912673,0,0,0,7,3.11030176899063,1.38199672774090,0,1,1
24,11,98,10.2142857142857,3.65034965034965,982.142896428572,200.769230769231,1,1,50,50,0.5,0.5,1,1,"24.11.2.1","24.11.2",0,0,1,0,0,0,9604,941192,0,0,0,8,4.06243496357961,2.06292222916425,0,1,1
24,11,99,10.2142857142857,3.65034965034965,982.142896428572,200.769230769231,1,1,50,50,0.5,0.5,1,1,"24.11.2.1","24.11.2",0,0,1,0,0,0,9801,970299,0,0,0,9,5.14151925078044,2.93724668957176,0,1,1
24,11,100,0,0,0,0,0,1.66666666666667,0,83.3333333333333,1,1,1,1,"24.11.2.10","24.11.2",0,0,1,0,0,0,10000,1000000,0,0,0,10,6.34755463059313,4.02914497883643,0,1,1
24,11,101,0,0,0,0,0,1.66666666666667,0,83.3333333333333,1,1,1,1,"24.11.2.10","24.11.2",0,0,1,0,0,0,10201,1030301,0,0,0,11,7.68054110301769,5.36279196683129,0,1,1
24,11,102,0,0,0,0,0,1.66666666666667,0,83.3333333333333,1,1,1,1,"24.11.2.10","24.11.2",0,0,1,0,0,0,10404,1061208,0,0,0,12,9.14047866805411,6.96236252342935,0,1,1
24,11,103,0,0,0,0,0,1.66666666666667,0,83.3333333333333,1,1,1,1,"24.11.2.10","24.11.2",0,0,1,0,0,0,10609,1092727,0,0,0,13,10.7273673257024,8.85203151850364,0,1,1
24,11,104,0,0,0,0,0,1.66666666666667,0,83.3333333333333,1,1,1,1,"24.11.2.10","24.11.2",0,0,1,0,0,0,10816,1124864,0,0,0,14,12.4412070759625,11.0559738219272,0,1,1
24,11,105,0,0,0,0,0,1.66666666666667,0,83.3333333333333,1,1,1,1,"24.11.2.10","24.11.2",0,0,1,0,0,0,11025,1157625,0,0,0,15,14.2819979188345,13.5983643035730,0,1,1
24,11,106,0,0,0,0,0,1.66666666666667,0,83.3333333333333,1,1,1,1,"24.11.2.10","24.11.2",0,0,1,0,0,0,11236,1191016,0,0,0,16,16.2497398543184,16.5033778333140,0,1,1
24,11,107,0,0,0,0,0,1.66666666666667,0,83.3333333333333,1,1,1,1,"24.11.2.10","24.11.2",0,0,1,0,0,0,11449,1225043,0,0,0,17,18.3444328824142,19.7951892810234,0,1,1
24,11,108,0,0,0,0,0,1.66666666666667,0,83.3333333333333,1,1,1,1,"24.11.2.10","24.11.2",0,0,1,0,0,0,11664,1259712,0,0,0,18,20.5660770031217,23.4979735165741,0,1,1
24,11,109,0,0,0,0,0,1.66666666666667,0,83.3333333333333,1,1,1,1,"24.11.2.10","24.11.2",0,0,1,0,0,0,11881,1295029,0,0,0,19,22.9146722164412,27.6359054098391,0,1,1
24,11,110,0,0,0,0,0,1.66666666666667,0,83.3333333333333,1,1,1,1,"24.11.2.10","24.11.2",0,0,1,0,0,0,12100,1331000,0,0,0,20,25.3902185223725,32.2331598306914,0,1,1
24,11,111,0,0,0,0,0,1.66666666666667,0,83.3333333333333,1,1,1,1,"24.11.2.10","24.11.2",0,0,1,0,0,0,12321,1367631,0,0,0,21,27.9927159209157,37.3139116490042,0,1,1
24,11,112,0,0,0,0,0,1.66666666666667,0,83.3333333333333,1,1,1,1,"24.11.2.10","24.11.2",0,0,1,0,0,0,12544,1404928,0,0,0,22,30.7221644120708,42.9023357346503,0,1,1
24,11,113,0,0,0,0,0,1.66666666666667,0,83.3333333333333,1,1,1,1,"24.11.2.10","24.11.2",0,0,1,0,0,0,12769,1442897,0,0,0,23,33.5785639958377,49.0226069575029,0,1,1
24,11,114,0,0,0,0,0,1.66666666666667,0,83.3333333333333,1,1,1,1,"24.11.2.10","24.11.2",0,0,1,0,0,0,12996,1481544,0,0,0,24,36.5619146722164,55.6989001874348,0,1,1
24,11,115,0,0,0,0,0,1.66666666666667,0,83.3333333333333,1,1,1,1,"24.11.2.10","24.11.2",0,0,1,0,1,0,13225,1520875,0,0,0,25,39.6722164412071,62.9553902943193,0,1,1
24,11,116,0,0,0,0,0,1.66666666666667,0,83.3333333333333,1,1,1,1,"24.11.2.10","24.11.2",0,0,1,0,1,0,13456,1560896,0,0,0,26,42.9094693028096,70.8162521480291,0,1,1
24,11,117,0,0,0,0,0,1.66666666666667,0,83.3333333333333,1,1,1,1,"24.11.2.10","24.11.2",0,0,1,0,1,0,13689,1601613,0,0,0,27,46.2736732570239,79.3056606184375,0,1,1
24,11,118,0,0,0,0,0,1.66666666666667,0,83.3333333333333,1,1,1,1,"24.11.2.10","24.11.2",0,0,1,0,1,0,13924,1643032,0,0,0,28,49.7648283038502,88.4477905754174,0,1,1
24,11,119,0,0,0,0,0,1.66666666666667,0,83.3333333333333,1,1,1,1,"24.11.2.10","24.11.2",0,0,1,0,1,0,14161,1685159,0,0,0,29,53.3829344432882,98.2668168888417,0,1,1
24,11,120,0,0,0,0,0,1.66666666666667,0,83.3333333333333,1,1,1,1,"24.11.2.10","24.11.2",0,0,1,0,1,0,14400,1728000,0,0,0,30,57.1279916753382,108.786914428584,0,1,1
24,11,121,0,0,0,0,0,0.838709677419355,0,41.9354838709677,1,1,1,1,"24.11.2.10","24.11.2",1,1,1,0,1,0,14641,1771561,121,14641,1771561,1,0.0634755463059313,0.00402914497883643,1,1,1
24,11,122,3.71428571428571,0,304.285725714286,0,0,0.838709677419355,0,41.9354838709677,1,1,1,1,"24.11.2.10","24.11.2",1,1,1,0,1,0,14884,1815848,122,14884,1815848,2,0.253902185223725,0.0322331598306915,1,1,1
24,11,123,3.71428571428571,0,304.285725714286,0,0,0.838709677419355,0,41.9354838709677,1,1,1,1,"24.11.2.10","24.11.2",1,1,1,0,1,0,15129,1860867,123,15129,1860867,3,0.571279916753382,0.108786914428584,0,1,1
24,11,124,3.71428571428571,0,304.285725714286,0,0,0.838709677419355,0,41.9354838709677,1,1,1,1,"24.11.2.10","24.11.2",1,1,1,0,1,0,15376,1906624,124,15376,1906624,4,1.01560874089490,0.257865278645532,0,1,1
24,11,125,3.71428571428571,0,304.285725714286,0,0,0.838709677419355,0,41.9354838709677,1,1,1,1,"24.11.2.10","24.11.2",1,1,1,0,1,0,15625,1953125,125,15625,1953125,5,1.58688865764828,0.503643122354554,0,1,1
24,11,126,3.71428571428571,0,304.285725714286,0,0,0.838709677419355,0,41.9354838709677,1,1,1,1,"24.11.2.10","24.11.2",1,1,1,0,1,0,15876,2000376,126,15876,2000376,6,2.28511966701353,0.87029531542867,0,1,1
24,11,127,3.71428571428571,0,304.285725714286,0,0,0.838709677419355,0,41.9354838709677,1,1,1,1,"24.11.2.10","24.11.2",1,1,1,0,1,0,16129,2048383,127,16129,2048383,7,3.11030176899063,1.38199672774090,0,1,1
24,11,128,3.71428571428571,0,304.285725714286,0,0,0.838709677419355,0,41.9354838709677,1,1,1,1,"24.11.2.10","24.11.2",1,1,1,0,1,0,16384,2097152,128,16384,2097152,8,4.06243496357961,2.06292222916425,0,1,1
24,11,129,3.71428571428571,0,304.285725714286,0,0,0.838709677419355,0,41.9354838709677,1,1,1,1,"24.11.2.10","24.11.2",1,1,1,0,1,0,16641,2146689,129,16641,2146689,9,5.14151925078044,2.93724668957176,0,1,1
24,11,130,3.71428571428571,0,304.285725714286,0,0,0.838709677419355,0,41.9354838709677,1,1,1,1,"24.11.2.10","24.11.2",1,1,1,0,1,0,16900,2197000,130,16900,2197000,10,6.34755463059313,4.02914497883643,0,1,1
24,11,131,3.71428571428571,0,304.285725714286,0,0,0.838709677419355,0,41.9354838709677,1,1,1,1,"24.11.2.10","24.11.2",1,1,1,0,1,0,17161,2248091,131,17161,2248091,11,7.68054110301769,5.36279196683129,0,1,1
24,11,132,3.71428571428571,0,304.285725714286,0,0,0.838709677419355,0,41.9354838709677,1,1,1,1,"24.11.2.10","24.11.2",1,1,1,0,1,0,17424,2299968,132,17424,2299968,12,9.14047866805411,6.96236252342935,0,1,1
24,11,133,3.71428571428571,0,304.285725714286,0,0,0.838709677419355,0,41.9354838709677,1,1,1,1,"24.11.2.10","24.11.2",1,1,1,0,1,0,17689,2352637,133,17689,2352637,13,10.7273673257024,8.85203151850364,0,1,1
24,11,134,3.71428571428571,0,304.285725714286,0,0,0.838709677419355,0,41.9354838709677,1,1,1,1,"24.11.2.10","24.11.2",1,1,1,0,1,0,17956,2406104,134,17956,2406104,14,12.4412070759625,11.0559738219272,0,1,1
24,11,135,3.71428571428571,0,304.285725714286,0,0,0.838709677419355,0,41.9354838709677,1,1,1,1,"24.11.2.10","24.11.2",1,1,1,0,1,0,18225,2460375,135,18225,2460375,15,14.2819979188345,13.5983643035730,0,1,1
24,11,136,0,0,0,0,0,0.838709677419355,0,41.9354838709677,0,1,1,1,"24.11.2.10","24.11.2",1,1,1,0,1,0,18496,2515456,136,18496,2515456,16,16.2497398543184,16.5033778333140,0,1,1
24,11,137,0,0,0,0,0,0.838709677419355,0,41.9354838709677,0,1,1,1,"24.11.2.10","24.11.2",1,1,1,0,1,0,18769,2571353,137,18769,2571353,17,18.3444328824142,19.7951892810234,0,1,1
24,11,138,0,0,0,0,0,0.838709677419355,0,41.9354838709677,0,1,1,1,"24.11.2.10","24.11.2",1,1,1,0,1,0,19044,2628072,138,19044,2628072,18,20.5660770031217,23.4979735165741,0,1,1
24,11,139,0,0,0,0,0,0.838709677419355,0,41.9354838709677,0,1,1,1,"24.11.2.10","24.11.2",1,1,1,0,1,0,19321,2685619,139,19321,2685619,19,22.9146722164412,27.6359054098391,0,1,1
24,11,140,0,0,0,0,0,0.838709677419355,0,41.9354838709677,0,1,1,1,"24.11.2.10","24.11.2",1,1,1,0,1,0,19600,2744000,140,19600,2744000,20,25.3902185223725,32.2331598306914,0,1,1
24,11,141,0,0,0,0,0,0.838709677419355,0,41.9354838709677,0,1,1,1,"24.11.2.10","24.11.2",1,1,1,0,1,0,19881,2803221,141,19881,2803221,21,27.9927159209157,37.3139116490042,0,1,1
24,11,142,0,0,0,0,0,0.838709677419355,0,41.9354838709677,0,1,1,1,"24.11.2.10","24.11.2",1,1,1,0,1,0,20164,2863288,142,20164,2863288,22,30.7221644120708,42.9023357346503,0,1,1
24,11,143,0,0,0,0,0,0.838709677419355,0,41.9354838709677,0,1,1,1,"24.11.2.10","24.11.2",1,1,1,0,1,0,20449,2924207,143,20449,2924207,23,33.5785639958377,49.0226069575029,0,1,1
24,11,144,0,0,0,0,0,0.838709677419355,0,41.9354838709677,0,1,1,1,"24.11.2.10","24.11.2",1,1,1,0,1,0,20736,2985984,144,20736,2985984,24,36.5619146722164,55.6989001874348,0,1,1
24,11,145,0,0,0,0,0,0.838709677419355,0,41.9354838709677,0,1,1,1,"24.11.2.10","24.11.2",1,1,1,0,1,0,21025,3048625,145,21025,3048625,25,39.6722164412071,62.9553902943193,0,1,1
24,11,146,0,0,0,0,0,0.838709677419355,0,41.9354838709677,0,1,1,1,"24.11.2.10","24.11.2",1,1,1,0,1,0,21316,3112136,146,21316,3112136,26,42.9094693028096,70.8162521480291,0,1,1
24,11,147,0,0,0,0,0,0.838709677419355,0,41.9354838709677,0,1,1,1,"24.11.2.10","24.11.2",1,1,1,0,1,0,21609,3176523,147,21609,3176523,27,46.2736732570239,79.3056606184375,0,1,1
24,11,148,0,0,0,0,0,0.838709677419355,0,41.9354838709677,0,1,1,1,"24.11.2.10","24.11.2",1,1,1,0,1,0,21904,3241792,148,21904,3241792,28,49.7648283038502,88.4477905754174,0,1,1
24,11,149,0,0,0,0,0,0.838709677419355,0,41.9354838709677,0,1,1,1,"24.11.2.10","24.11.2",1,1,1,0,1,0,22201,3307949,149,22201,3307949,29,53.3829344432882,98.2668168888417,0,1,1
24,11,150,0,0,0,0,0,0.838709677419355,0,41.9354838709677,0,1,1,1,"24.11.2.10","24.11.2",1,1,1,0,1,0,22500,3375000,150,22500,3375000,30,57.1279916753382,108.786914428584,0,1,1
24,11,151,0,0,0,0,0,0.838709677419355,0,41.9354838709677,0,1,1,1,"24.11.2.10","24.11.2",1,1,1,0,1,0,22801,3442951,151,22801,3442951,31,61,120.032258064516,0,1,1
24,11,152,0,0,0,0,0.466666666666667,0.466666666666667,26.6666666666667,23.3333333333333,0,1,1,1,"24.11.2.10","24.11.2",1,1,1,0,1,0,23104,3511808,152,23104,3511808,1,0.0634755463059313,0.00402914497883643,0,1,1
24,11,153,0,0,0,0,0.466666666666667,0.466666666666667,26.6666666666667,23.3333333333333,0,1,1,1,"24.11.2.10","24.11.2",1,1,1,0,1,0,23409,3581577,153,23409,3581577,2,0.253902185223725,0.0322331598306915,0,1,1
24,11,154,0,0,0,0,0.466666666666667,0.466666666666667,26.6666666666667,23.3333333333333,0,1,1,1,"24.11.2.10","24.11.2",1,1,1,0,1,0,23716,3652264,154,23716,3652264,3,0.571279916753382,0.108786914428584,0,1,1
24,11,155,0,0,0,0,0.466666666666667,0.466666666666667,26.6666666666667,23.3333333333333,0,1,1,1,"24.11.2.10","24.11.2",1,1,1,0,1,0,24025,3723875,155,24025,3723875,4,1.01560874089490,0.257865278645532,0,1,1
24,11,156,0,0,0,0,0.466666666666667,0.466666666666667,26.6666666666667,23.3333333333333,0,1,1,1,"24.11.2.10","24.11.2",1,1,1,0,1,0,24336,3796416,156,24336,3796416,5,1.58688865764828,0.503643122354554,0,1,1
24,11,157,0,0,0,0,0.466666666666667,0.466666666666667,26.6666666666667,23.3333333333333,0,1,1,1,"24.11.2.10","24.11.2",1,1,1,0,1,0,24649,3869893,157,24649,3869893,6,2.28511966701353,0.87029531542867,0,1,1
24,11,158,0,0,0,0,0.466666666666667,0.466666666666667,26.6666666666667,23.3333333333333,0,1,1,1,"24.11.2.10","24.11.2",1,1,1,0,1,0,24964,3944312,158,24964,3944312,7,3.11030176899063,1.38199672774090,0,1,1
24,11,159,0,0,0,0,0.466666666666667,0.466666666666667,26.6666666666667,23.3333333333333,0,1,1,1,"24.11.2.10","24.11.2",1,1,1,0,1,0,25281,4019679,159,25281,4019679,8,4.06243496357961,2.06292222916425,0,1,1
24,11,160,0,0,0,0,0.466666666666667,0.466666666666667,26.6666666666667,23.3333333333333,0,1,1,1,"24.11.2.10","24.11.2",1,1,1,0,1,0,25600,4096000,160,25600,4096000,9,5.14151925078044,2.93724668957176,0,1,1
24,11,161,0,0,0,0,0.466666666666667,0.466666666666667,26.6666666666667,23.3333333333333,0,1,1,1,"24.11.2.10","24.11.2",1,1,1,0,1,0,25921,4173281,161,25921,4173281,10,6.34755463059313,4.02914497883643,0,1,1
24,11,162,0,0,0,0,0.466666666666667,0.466666666666667,26.6666666666667,23.3333333333333,0,1,1,1,"24.11.2.10","24.11.2",1,1,1,0,1,0,26244,4251528,162,26244,4251528,11,7.68054110301769,5.36279196683129,0,1,1
24,11,163,0,0,0,0,0.466666666666667,0.466666666666667,26.6666666666667,23.3333333333333,0,1,1,1,"24.11.2.10","24.11.2",1,1,1,0,1,0,26569,4330747,163,26569,4330747,12,9.14047866805411,6.96236252342935,0,1,1
24,11,164,0,0,0,0,0.466666666666667,0.466666666666667,26.6666666666667,23.3333333333333,0,1,1,1,"24.11.2.10","24.11.2",1,1,1,0,1,0,26896,4410944,164,26896,4410944,13,10.7273673257024,8.85203151850364,0,1,1
24,11,165,0,0,0,0,0.466666666666667,0.466666666666667,26.6666666666667,23.3333333333333,0,1,1,1,"24.11.2.10","24.11.2",1,1,1,0,1,0,27225,4492125,165,27225,4492125,14,12.4412070759625,11.0559738219272,0,1,1
24,11,166,0,0,0,0,0.466666666666667,0.466666666666667,26.6666666666667,23.3333333333333,0,1,1,1,"24.11.2.10","24.11.2",1,1,1,0,1,0,27556,4574296,166,27556,4574296,15,14.2819979188345,13.5983643035730,0,1,1
24,11,167,0,0,0,0,0.466666666666667,0.466666666666667,26.6666666666667,23.3333333333333,0,1,1,1,"24.11.2.10","24.11.2",1,1,1,0,1,0,27889,4657463,167,27889,4657463,16,16.2497398543184,16.5033778333140,0,1,1
24,11,168,0,0,0,0,0.466666666666667,0.466666666666667,26.6666666666667,23.3333333333333,0,1,1,1,"24.11.2.10","24.11.2",1,1,1,0,1,0,28224,4741632,168,28224,4741632,17,18.3444328824142,19.7951892810234,0,1,1
24,11,169,0,0,0,0,0.466666666666667,0.466666666666667,26.6666666666667,23.3333333333333,0,1,1,1,"24.11.2.10","24.11.2",1,1,1,0,1,0,28561,4826809,169,28561,4826809,18,20.5660770031217,23.4979735165741,0,1,1
24,11,170,0,0,0,0,0.466666666666667,0.466666666666667,26.6666666666667,23.3333333333333,0,1,1,1,"24.11.2.10","24.11.2",1,1,1,0,1,0,28900,4913000,170,28900,4913000,19,22.9146722164412,27.6359054098391,0,1,1
24,11,171,0,0,0,0,0.466666666666667,0.466666666666667,26.6666666666667,23.3333333333333,0,1,1,1,"24.11.2.10","24.11.2",1,1,1,0,1,0,29241,5000211,171,29241,5000211,20,25.3902185223725,32.2331598306914,0,1,1
24,11,172,0,0,0,0,0.466666666666667,0.466666666666667,26.6666666666667,23.3333333333333,0,1,1,1,"24.11.2.10","24.11.2",1,1,1,0,1,0,29584,5088448,172,29584,5088448,21,27.9927159209157,37.3139116490042,0,1,1
24,11,173,0,0,0,0,0.466666666666667,0.466666666666667,26.6666666666667,23.3333333333333,0,1,1,1,"24.11.2.10","24.11.2",1,1,1,0,1,0,29929,5177717,173,29929,5177717,22,30.7221644120708,42.9023357346503,0,1,1
24,11,174,0,0,0,0,0.466666666666667,0.466666666666667,26.6666666666667,23.3333333333333,0,1,1,1,"24.11.2.10","24.11.2",1,1,1,0,1,0,30276,5268024,174,30276,5268024,23,33.5785639958377,49.0226069575029,0,1,1
24,11,175,0,0,0,0,0.466666666666667,0.466666666666667,26.6666666666667,23.3333333333333,0,1,1,1,"24.11.2.10","24.11.2",1,1,1,0,1,0,30625,5359375,175,30625,5359375,24,36.5619146722164,55.6989001874348,0,1,1
24,11,176,0,0,0,0,0.466666666666667,0.466666666666667,26.6666666666667,23.3333333333333,0,1,1,1,"24.11.2.10","24.11.2",1,1,1,0,1,0,30976,5451776,176,30976,5451776,25,39.6722164412071,62.9553902943193,0,1,1
24,11,177,0,0,0,0,0.466666666666667,0.466666666666667,26.6666666666667,23.3333333333333,0,1,1,1,"24.11.2.10","24.11.2",1,1,1,0,1,0,31329,5545233,177,31329,5545233,26,42.9094693028096,70.8162521480291,0,1,1
24,11,178,0,0,0,0,0.466666666666667,0.466666666666667,26.6666666666667,23.3333333333333,0,1,1,1,"24.11.2.10","24.11.2",1,1,1,0,1,0,31684,5639752,178,31684,5639752,27,46.2736732570239,79.3056606184375,0,1,1
24,11,179,0,0,0,0,0.466666666666667,0.466666666666667,26.6666666666667,23.3333333333333,0,1,1,1,"24.11.2.10","24.11.2",1,1,1,0,1,0,32041,5735339,179,32041,5735339,28,49.7648283038502,88.4477905754174,0,1,1
24,11,180,0,0,0,0,0.466666666666667,0.466666666666667,26.6666666666667,23.3333333333333,0,1,1,1,"24.11.2.10","24.11.2",1,1,1,0,1,0,32400,5832000,180,32400,5832000,29,53.3829344432882,98.2668168888417,0,1,1
24,11,181,0,0,0,0,0.466666666666667,0.466666666666667,26.6666666666667,23.3333333333333,0,1,1,1,"24.11.2.10","24.11.2",1,1,1,0,1,0,32761,5929741,181,32761,5929741,30,57.1279916753382,108.786914428584,0,1,1
24,11,60,0,6.46153846153846,0,355.384615384615,0,0,0,0,1,1,1,1,"24.11.2.10","24.11.2",0,0,0,0,0,0,3600,216000,0,0,0,1,0.0634755463059313,0.00402914497883643,0,1,1
24,11,61,0,11.7115384615385,0,644.134615384615,0,0,0,0,1,1,1,1,"24.11.2.10","24.11.2",0,0,0,0,0,0,3721,226981,0,0,0,2,0.253902185223725,0.0322331598306915,0,1,1
24,11,62,0,11.7115384615385,0,644.134615384615,0,0,0,0,1,1,1,1,"24.11.2.10","24.11.2",0,0,0,0,0,0,3844,238328,0,0,0,3,0.571279916753382,0.108786914428584,1,1,1
24,11,63,0,11.7115384615385,0,644.134615384615,0,0,0,0,1,1,1,1,"24.11.2.10","24.11.2",0,0,0,0,0,0,3969,250047,0,0,0,4,1.01560874089490,0.257865278645532,0,1,1
24,11,64,0,11.7115384615385,0,644.134615384615,0,0,0,0,1,1,1,1,"24.11.2.10","24.11.2",0,0,1,0,0,0,4096,262144,0,0,0,5,1.58688865764828,0.503643122354554,0,1,1
24,11,65,0,11.7115384615385,0,644.134615384615,0,0,0,0,1,1,1,1,"24.11.2.10","24.11.2",0,0,1,0,0,0,4225,274625,0,0,0,6,2.28511966701353,0.87029531542867,0,1,1
24,11,66,0,11.7115384615385,0,644.134615384615,0,0,0,0,1,1,1,1,"24.11.2.10","24.11.2",0,0,1,0,0,0,4356,287496,0,0,0,7,3.11030176899063,1.38199672774090,0,1,1
24,11,67,0,11.7115384615385,0,644.134615384615,0,0,0,0,1,1,1,1,"24.11.2.10","24.11.2",0,0,1,0,0,0,4489,300763,0,0,0,8,4.06243496357961,2.06292222916425,0,1,1
24,11,68,0,11.7115384615385,0,644.134615384615,0,0,0,0,1,1,1,1,"24.11.2.10","24.11.2",0,0,1,0,0,0,4624,314432,0,0,0,9,5.14151925078044,2.93724668957176,0,1,1
24,11,69,0,6.46153846153846,0,355.384615384615,0,0,0,0,1,1,1,1,"24.11.2.10","24.11.2",0,0,1,0,0,0,4761,328509,0,0,0,10,6.34755463059313,4.02914497883643,0,1,1
24,11,70,0,6.46153846153846,0,355.384615384615,0,0,0,0,1,1,1,1,"24.11.2.10","24.11.2",0,0,1,0,0,0,4900,343000,0,0,0,11,7.68054110301769,5.36279196683129,0,1,1
24,11,71,0,6.46153846153846,0,355.384615384615,0,0,0,0,1,1,1,1,"24.11.2.10","24.11.2",0,0,1,0,0,0,5041,357911,0,0,0,12,9.14047866805411,6.96236252342935,0,1,1
24,11,72,0,6.46153846153846,0,355.384615384615,0,0,0,0,1,1,1,1,"24.11.2.10","24.11.2",0,0,1,0,0,0,5184,373248,0,0,0,13,10.7273673257024,8.85203151850364,0,1,1
24,11,73,0,0,0,0,0,0,0,0,1,1,1,1,"24.11.2.10","24.11.2",0,0,1,0,0,0,5329,389017,0,0,0,14,12.4412070759625,11.0559738219272,0,1,1
24,11,74,0,0,0,0,0,0,0,0,1,1,1,1,"24.11.2.10","24.11.2",0,0,1,0,0,0,5476,405224,0,0,0,15,14.2819979188345,13.5983643035730,0,1,1
24,11,75,0,0,0,0,0,0,0,0,1,1,1,1,"24.11.2.10","24.11.2",0,0,1,0,0,0,5625,421875,0,0,0,16,16.2497398543184,16.5033778333140,0,1,1
24,11,76,0,0,0,0,0,0,0,0,1,1,1,1,"24.11.2.10","24.11.2",0,0,1,0,0,0,5776,438976,0,0,0,17,18.3444328824142,19.7951892810234,0,1,1
24,11,77,0,0,0,0,0,0,0,0,1,1,1,1,"24.11.2.10","24.11.2",0,0,1,0,0,0,5929,456533,0,0,0,18,20.5660770031217,23.4979735165741,0,1,1
24,11,78,0,0,0,0,0,0,0,0,1,1,1,1,"24.11.2.10","24.11.2",0,0,1,0,0,0,6084,474552,0,0,0,19,22.9146722164412,27.6359054098391,0,1,1
24,11,79,0,0,0,0,0,0,0,0,1,1,1,1,"24.11.2.10","24.11.2",0,0,1,0,0,0,6241,493039,0,0,0,20,25.3902185223725,32.2331598306914,0,1,1
24,11,80,0,0,0,0,0,0,0,0,1,1,1,1,"24.11.2.10","24.11.2",0,0,1,0,0,0,6400,512000,0,0,0,21,27.9927159209157,37.3139116490042,0,1,1
24,11,81,0,0,0,0,0,0,0,0,1,1,1,1,"24.11.2.10","24.11.2",0,0,1,0,0,0,6561,531441,0,0,0,22,30.7221644120708,42.9023357346503,0,1,1
24,11,82,0,0,0,0,0,0,0,0,1,1,1,1,"24.11.2.10","24.11.2",0,0,1,0,0,0,6724,551368,0,0,0,23,33.5785639958377,49.0226069575029,0,1,1
24,11,83,0,0,0,0,0,0,0,0,1,1,1,1,"24.11.2.10","24.11.2",0,0,1,0,0,0,6889,571787,0,0,0,24,36.5619146722164,55.6989001874348,0,1,1
24,11,84,0,0,0,0,0,0,0,0,1,1,1,1,"24.11.2.10","24.11.2",0,0,1,0,0,0,7056,592704,0,0,0,25,39.6722164412071,62.9553902943193,0,1,1
24,11,85,0,0,0,0,0,0,0,0,1,1,1,1,"24.11.2.10","24.11.2",0,0,1,0,0,0,7225,614125,0,0,0,26,42.9094693028096,70.8162521480291,0,1,1
24,11,86,0,0,0,0,0,0,0,0,1,1,1,1,"24.11.2.10","24.11.2",0,0,1,0,0,0,7396,636056,0,0,0,27,46.2736732570239,79.3056606184375,1,1,1
24,11,87,0,0,0,0,0,0,0,0,1,1,1,1,"24.11.2.10","24.11.2",0,0,1,0,0,0,7569,658503,0,0,0,28,49.7648283038502,88.4477905754174,0,1,1
24,11,88,0,0,0,0,0,0,0,0,1,1,1,1,"24.11.2.10","24.11.2",0,0,1,0,0,0,7744,681472,0,0,0,29,53.3829344432882,98.2668168888417,0,1,1
24,11,89,0,0,0,0,0,0,0,0,1,1,1,1,"24.11.2.10","24.11.2",0,0,1,0,0,0,7921,704969,0,0,0,30,57.1279916753382,108.786914428584,0,1,1
24,11,90,0,0,0,0,0,0,0,0,1,1,1,1,"24.11.2.10","24.11.2",0,0,1,0,0,0,8100,729000,0,0,0,31,61,120.032258064516,1,1,1
24,11,91,0,0,0,0,0,1.66666666666667,0,83.3333333333333,1,1,1,1,"24.11.2.10","24.11.2",0,0,1,0,0,0,8281,753571,0,0,0,1,0.0634755463059313,0.00402914497883643,0,1,1
24,11,92,0,0,0,0,0,1.66666666666667,0,83.3333333333333,1,1,1,1,"24.11.2.10","24.11.2",0,0,1,0,0,0,8464,778688,0,0,0,2,0.253902185223725,0.0322331598306915,1,1,1
24,11,93,0,0,0,0,0,1.66666666666667,0,83.3333333333333,1,1,1,1,"24.11.2.10","24.11.2",0,0,1,0,0,0,8649,804357,0,0,0,3,0.571279916753382,0.108786914428584,0,1,1
24,11,94,0,0,0,0,0,1.66666666666667,0,83.3333333333333,1,1,1,1,"24.11.2.10","24.11.2",0,0,1,0,0,0,8836,830584,0,0,0,4,1.01560874089490,0.257865278645532,0,1,1
24,11,95,0,0,0,0,0,1.66666666666667,0,83.3333333333333,1,1,1,1,"24.11.2.10","24.11.2",0,0,1,0,0,0,9025,857375,0,0,0,5,1.58688865764828,0.503643122354554,0,1,1
24,11,96,0,0,0,0,0,1.66666666666667,0,83.3333333333333,1,1,1,1,"24.11.2.10","24.11.2",0,0,1,0,0,0,9216,884736,0,0,0,6,2.28511966701353,0.87029531542867,1,1,1
24,11,97,0,0,0,0,0,1.66666666666667,0,83.3333333333333,1,1,1,1,"24.11.2.10","24.11.2",0,0,1,0,0,0,9409,912673,0,0,0,7,3.11030176899063,1.38199672774090,0,1,1
24,11,98,0,0,0,0,0,1.66666666666667,0,83.3333333333333,1,1,1,1,"24.11.2.10","24.11.2",0,0,1,0,0,0,9604,941192,0,0,0,8,4.06243496357961,2.06292222916425,0,1,1
24,11,99,0,0,0,0,0,1.66666666666667,0,83.3333333333333,1,1,1,1,"24.11.2.10","24.11.2",0,0,1,0,0,0,9801,970299,0,0,0,9,5.14151925078044,2.93724668957176,0,1,1
24,11,100,0,3.68931068931069,0,202.912087912088,0,1.3,0,65,1,0,1,0,"24.11.2.11","24.11.2",0,0,1,0,0,0,10000,1000000,0,0,0,10,6.34755463059313,4.02914497883643,0,0,1
